"module name","license","repository"
"is_js@0.9.0","MIT","https://github.com/arasatasaygin/is.js"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"js-cookie@2.2.1","MIT","https://github.com/js-cookie/js-cookie"
"js-sha3@0.8.0","MIT","https://github.com/emn178/js-sha3"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.0","MIT","https://github.com/dominictarr/json-buffer"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.3","MIT","https://github.com/bestiejs/json3"
"json5@0.5.1","MIT","https://github.com/aseemk/json5"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonwebtoken@8.5.1","MIT","https://github.com/auth0/node-jsonwebtoken"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa"
"jwa@2.0.0","MIT","https://github.com/brianloveswords/node-jwa"
"jwk-to-pem@2.0.5","Apache-2.0","https://github.com/Brightspace/node-jwk-to-pem"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws"
"jws@4.0.0","MIT","https://github.com/brianloveswords/node-jws"
"kareem@2.3.2","Apache-2.0","https://github.com/vkarpov15/kareem"
"keygrip@1.1.0","MIT","https://github.com/crypto-utils/keygrip"
"keyv@3.1.0","MIT","https://github.com/lukechilds/keyv"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"klona@2.0.4","MIT","https://github.com/lukeed/klona"
"knex@0.21.18","MIT","https://github.com/knex/knex"
"koa-body@4.2.0","MIT","https://github.com/dlau/koa-body"
"koa-compose@2.3.0","MIT","https://github.com/koajs/compose"
"koa-compose@3.2.1","MIT","https://github.com/koajs/compose"
"koa-compose@4.1.0","MIT","https://github.com/koajs/compose"
"koa-compress@5.0.1","MIT","https://github.com/koajs/compress"
"koa-convert@1.2.0","MIT","https://github.com/gyson/koa-convert"
"koa-convert@2.0.0","MIT","https://github.com/gyson/koa-convert"
"koa-favicon@2.1.0","MIT","https://github.com/koajs/favicon"
"koa-i18n@2.1.0","MIT","https://github.com/koa-modules/koa-i18n"
"koa-ip@2.1.0","MIT","https://github.com/nswbmw/koa-ip"
"koa-is-json@1.0.0","MIT","https://github.com/koajs/is-json"
"koa-locale@1.3.0","MIT","https://github.com/koa-modules/locale"
"koa-lusca@2.2.0","MIT","https://github.com/koajs/koa-lusca"
"koa-passport@4.1.4","MIT","https://github.com/rkusa/koa-passport"
"koa-range@0.3.0","MIT","https://github.com/yorkie/koa-range"
"koa-router@7.4.0","MIT","https://github.com/alexmingoia/koa-router"
"koa-send@5.0.1","MIT","https://github.com/koajs/send"
"koa-session@6.2.0","MIT","https://github.com/koajs/session"
"koa-static@5.0.0","MIT","https://github.com/koajs/static"
"koa2-ratelimit@0.9.0","MIT*","https://github.com/ysocorp/koa2-ratelimit"
"koa@2.13.1","MIT","https://github.com/koajs/koa"
"libbase64@0.1.0","MIT","https://github.com/andris9/libbase64"
"libmime@2.1.0","MIT","https://github.com/andris9/libmime"
"libmime@2.1.3","MIT","https://github.com/andris9/libmime"
"libqp@1.1.0","MIT","https://github.com/andris9/libqp"
"liftoff@3.1.0","MIT","https://github.com/js-cli/js-liftoff"
"linkify-it@3.0.2","MIT","https://github.com/markdown-it/linkify-it"
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@0.2.17","MIT","https://github.com/webpack/loader-utils"
"loader-utils@1.4.0","MIT","https://github.com/webpack/loader-utils"
"loader-utils@2.0.0","MIT","https://github.com/webpack/loader-utils"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.21","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.deburr@4.1.0","MIT","https://github.com/lodash/lodash"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.throttle@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash@4.17.20","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols"
"loglevel@1.7.1","MIT","https://github.com/pimterry/loglevel"
"long-timeout@0.1.1","MIT","https://github.com/tellnes/long-timeout"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case"
"lowercase-keys@1.0.1","MIT","https://github.com/sindresorhus/lowercase-keys"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"lru_map@0.3.3","MIT","https://github.com/rsms/js-lru"
"mailcomposer@3.12.0","MIT","https://github.com/andris9/mailcomposer"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-iterator@1.0.1","MIT","https://github.com/jonschlinkert/make-iterator"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit"
"markdown-it-abbr@1.0.4","MIT","https://github.com/markdown-it/markdown-it-abbr"
"markdown-it-container@3.0.0","MIT","https://github.com/markdown-it/markdown-it-container"
"markdown-it-deflist@2.1.0","MIT","https://github.com/markdown-it/markdown-it-deflist"
"markdown-it-emoji@2.0.0","MIT","https://github.com/markdown-it/markdown-it-emoji"
"markdown-it-footnote@3.0.2","MIT","https://github.com/markdown-it/markdown-it-footnote"
"markdown-it-ins@3.0.1","MIT","https://github.com/markdown-it/markdown-it-mark"
"markdown-it-mark@3.0.1","MIT","https://github.com/markdown-it/markdown-it-mark"
"markdown-it-sub@1.0.0","MIT","https://github.com/markdown-it/markdown-it-sub"
"markdown-it-sup@1.0.0","MIT","https://github.com/markdown-it/markdown-it-sup"
"markdown-it@12.0.6","MIT","https://github.com/markdown-it/markdown-it"
"match-sorter@4.2.1","MIT","https://github.com/kentcdodds/match-sorter"
"match-sorter@6.3.0","MIT","https://github.com/kentcdodds/match-sorter"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"mdurl@1.0.1","MIT","https://github.com/markdown-it/mdurl"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"memory-fs@0.5.0","MIT","https://github.com/webpack/memory-fs"
"memory-pager@1.5.0","MIT","https://github.com/mafintosh/memory-pager"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@3.1.10","MIT","https://github.com/micromatch/micromatch"
"microseconds@0.2.0","MIT","https://github.com/kamicane/microseconds"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.47.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.30","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@2.5.2","MIT","https://github.com/broofa/mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-response@1.0.1","MIT","https://github.com/sindresorhus/mimic-response"
"mimic-response@2.1.0","MIT","https://github.com/sindresorhus/mimic-response"
"mini-create-react-context@0.4.1","MIT","https://github.com/StringEpsilon/mini-create-react-context"
"mini-css-extract-plugin@1.6.0","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"minipass@2.9.0","ISC","https://github.com/isaacs/minipass"
"minipass@3.1.3","ISC","https://github.com/isaacs/minipass"
"minizlib@1.3.3","MIT","https://github.com/isaacs/minizlib"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"mississippi@3.0.0","BSD-2-Clause","https://github.com/maxogden/mississippi"
"mixin-deep@1.3.2","MIT","https://github.com/jonschlinkert/mixin-deep"
"mkdirp-classic@0.5.3","MIT","https://github.com/mafintosh/mkdirp-classic"
"mkdirp@0.5.5","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"moment-timezone@0.5.33","MIT","https://github.com/moment/moment-timezone"
"moment@2.29.1","MIT","https://github.com/moment/moment"
"mongodb@3.6.6","Apache-2.0","https://github.com/mongodb/node-mongodb-native"
"mongoose-legacy-pluralize@1.0.2","Apache-2.0","https://github.com/vkarpov15/mongoose-legacy-pluralize"
"mongoose@5.12.7","MIT","https://github.com/Automattic/mongoose"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently"
"mpath@0.8.3","MIT","https://github.com/aheckmann/mpath"
"mquery@3.2.5","MIT","https://github.com/aheckmann/mquery"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.1","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multicast-dns-service-types@1.1.0","MIT","https://github.com/mafintosh/multicast-dns-service-types"
"multicast-dns@6.2.3","MIT","https://github.com/mafintosh/multicast-dns"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nano-time@1.0.0","ISC","https://github.com/sazze/node-nanotime"
"nanoid@3.1.22","MIT","https://github.com/ai/nanoid"
"nanomatch@1.2.13","MIT","https://github.com/micromatch/nanomatch"
"napi-build-utils@1.0.2","MIT","https://github.com/inspiredware/napi-build-utils"
"needle@2.6.0","MIT","https://github.com/tomas/needle"
"negotiator@0.6.2","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try"
"no-case@2.3.2","MIT","https://github.com/blakeembrey/no-case"
"node-abi@2.26.0","MIT","https://github.com/lgeiger/node-abi"
"node-addon-api@2.0.0","MIT","https://github.com/nodejs/node-addon-api"
"node-addon-api@3.1.0","MIT","https://github.com/nodejs/node-addon-api"
"node-fetch@2.6.1","MIT","https://github.com/bitinn/node-fetch"
"node-forge@0.10.0","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp@3.8.0","MIT","https://github.com/nodejs/node-gyp"
"node-libs-browser@2.2.1","MIT","https://github.com/webpack/node-libs-browser"
"node-machine-id@1.1.12","MIT","https://github.com/automation-stack/node-machine-id"
"node-pre-gyp@0.11.0","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-releases@1.1.71","MIT","https://github.com/chicoxyzzy/node-releases"
"node-schedule@1.3.2","MIT","https://github.com/node-schedule/node-schedule"
"nodemailer-fetch@1.6.0","MIT","https://github.com/nodemailer/nodemailer-fetch"
"nodemailer-shared@1.1.0","MIT","https://github.com/nodemailer/nodemailer-shared"
"noop-logger@0.1.1","MIT","https://github.com/segmentio/noop-logger"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"nopt@4.0.3","ISC","https://github.com/npm/nopt"
"normalize-path@2.1.1","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"normalize-url@4.5.0","MIT","https://github.com/sindresorhus/normalize-url"
"npm-bundled@1.1.2","ISC","https://github.com/npm/npm-bundled"
"npm-normalize-package-bin@1.0.1","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-packlist@1.4.8","ISC","https://github.com/npm/npm-packlist"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"nth-check@1.0.2","BSD-2-Clause","https://github.com/fb55/nth-check"
"num2fraction@1.2.2","MIT","https://github.com/yisibl/num2fraction"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-copy@0.1.0","MIT","https://github.com/jonschlinkert/object-copy"
"object-inspect@1.10.2","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.5","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-visit@1.0.1","MIT","https://github.com/jonschlinkert/object-visit"
"object.assign@4.1.2","MIT","https://github.com/ljharb/object.assign"
"object.defaults@1.1.0","MIT","https://github.com/jonschlinkert/object.defaults"
"object.entries@1.1.3","MIT","https://github.com/es-shims/Object.entries"
"object.getownpropertydescriptors@2.1.2","MIT","https://github.com/es-shims/object.getownpropertydescriptors"
"object.map@1.0.1","MIT","https://github.com/jonschlinkert/object.map"
"object.pick@1.3.0","MIT","https://github.com/jonschlinkert/object.pick"
"object.values@1.1.3","MIT","https://github.com/es-shims/Object.values"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"only@0.0.2","MIT*","https://github.com/visionmedia/node-only"
"opn@5.5.0","MIT","https://github.com/sindresorhus/opn"
"optional-require@1.0.3","Apache-2.0","https://github.com/jchip/optional-require"
"ora@3.4.0","MIT","https://github.com/sindresorhus/ora"
"original@1.0.2","MIT","https://github.com/unshiftio/original"
"os-browserify@0.3.0","MIT","https://github.com/CoderPuppy/os-browserify"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"p-cancelable@1.1.0","MIT","https://github.com/sindresorhus/p-cancelable"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@2.1.0","MIT","https://github.com/sindresorhus/p-map"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-retry@3.0.1","MIT","https://github.com/sindresorhus/p-retry"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"package-json@6.5.0","MIT","https://github.com/sindresorhus/package-json"
"pako@1.0.11","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parallel-transform@1.2.0","MIT","https://github.com/mafintosh/parallel-transform"
"param-case@2.1.1","MIT","https://github.com/blakeembrey/param-case"
"parse-asn1@5.1.6","ISC","https://github.com/crypto-browserify/parse-asn1"
"parse-filepath@1.0.2","MIT","https://github.com/jonschlinkert/parse-filepath"
"parse-passwd@1.0.0","MIT","https://github.com/doowb/parse-passwd"
"parse-srcset@1.0.2","MIT","https://github.com/albell/parse-srcset"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"pascalcase@0.1.1","MIT","https://github.com/jonschlinkert/pascalcase"
"passport-local@1.0.0","MIT","https://github.com/jaredhanson/passport-local"
"passport-strategy@1.0.0","MIT","https://github.com/jaredhanson/passport-strategy"
"passport@0.4.1","MIT","https://github.com/jaredhanson/passport"
"path-browserify@0.0.1","MIT","https://github.com/substack/path-browserify"
"path-dirname@1.0.2","MIT","https://github.com/es128/path-dirname"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.6","MIT","https://github.com/jbgutierrez/path-parse"
"path-root-regex@0.1.2","MIT","https://github.com/regexhq/path-root-regex"
"path-root@0.1.1","MIT","https://github.com/jonschlinkert/path-root"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-to-regexp@1.8.0","MIT","https://github.com/pillarjs/path-to-regexp"
"pause@0.0.1","MIT*",""
"pbkdf2@3.1.2","MIT","https://github.com/crypto-browserify/pbkdf2"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"pg-connection-string@2.4.0","MIT","https://github.com/brianc/node-postgres"
"picomatch@2.2.3","MIT","https://github.com/micromatch/picomatch"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pino-std-serializers@2.5.0","MIT","https://github.com/pinojs/pino-std-serializers"
"pino@4.17.6","MIT","https://github.com/pinojs/pino"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pluralize@8.0.0","MIT","https://github.com/blakeembrey/pluralize"
"popper.js@1.16.1","MIT","https://github.com/FezVrasta/popper.js"
"portfinder@1.0.28","MIT","https://github.com/http-party/node-portfinder"
"posix-character-classes@0.1.1","MIT","https://github.com/jonschlinkert/posix-character-classes"
"postcss-modules-extract-imports@2.0.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@2.0.6","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@2.2.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@2.0.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-selector-parser@6.0.5","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-value-parser@3.3.1","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss-value-parser@4.1.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@7.0.35","MIT","https://github.com/postcss/postcss"
"postcss@8.2.13","MIT","https://github.com/postcss/postcss"
"prebuild-install@6.1.2","MIT","https://github.com/prebuild/prebuild-install"
"prepend-http@2.0.0","MIT","https://github.com/sindresorhus/prepend-http"
"pretty-error@2.1.2","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-time@1.1.0","MIT","https://github.com/jonschlinkert/pretty-time"
"private@0.1.8","MIT","https://github.com/benjamn/private"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise-redis@0.0.5","MIT","https://github.com/maxbrieiev/promise-redis"
"promise@7.3.1","MIT","https://github.com/then/promise"
"prop-types-exact@1.2.0","MIT","https://github.com/airbnb/prop-types-exact"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types"
"property-expr@1.5.1","MIT","https://github.com/jquense/expr"
"property-expr@2.0.4","MIT","https://github.com/jquense/expr"
"proxy-addr@2.0.6","MIT","https://github.com/jshttp/proxy-addr"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"psl@1.8.0","MIT","https://github.com/lupomontero/psl"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"purest@3.1.0","Apache-2.0","https://github.com/simov/purest"
"qs@6.10.1","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"quick-format-unescaped@1.1.2","MIT","https://github.com/davidmarkclements/quick-format"
"raf@3.4.1","MIT","https://github.com/chrisdickinson/raf"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"raw-body@2.4.1","MIT","https://github.com/stream-utils/raw-body"
"rc-input-number@4.6.3","MIT","https://github.com/react-component/input-number"
"rc-util@4.21.1","MIT","https://github.com/react-component/util"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-copy-to-clipboard@5.0.3","MIT","https://github.com/nkbt/react-copy-to-clipboard"
"react-dates@21.8.0","MIT","https://github.com/airbnb/react-dates"
"react-dnd-html5-backend@10.0.2","MIT","https://github.com/react-dnd/react-dnd"
"react-dnd@10.0.2","MIT","https://github.com/react-dnd/react-dnd"
"react-dom@16.14.0","MIT","https://github.com/facebook/react"
"react-error-boundary@3.1.1","MIT","https://github.com/bvaughn/react-error-boundary"
"react-fast-compare@2.0.4","MIT","https://github.com/FormidableLabs/react-fast-compare"
"react-fast-compare@3.2.0","MIT","https://github.com/FormidableLabs/react-fast-compare"
"react-helmet@6.1.0","MIT","https://github.com/nfl/react-helmet"
"react-input-autosize@3.0.0","MIT","https://github.com/JedWatson/react-input-autosize"
"react-intl@4.5.0","BSD-3-Clause","https://github.com/formatjs/react-intl"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat"
"react-loadable@5.5.0","MIT","https://github.com/thejameskyle/react-loadable"
"react-moment-proptypes@1.8.1","MIT","https://github.com/CalebMorris/react-moment-proptypes"
"react-outside-click-handler@1.3.0","MIT","https://github.com/airbnb/react-outside-click-handler"
"react-popper@1.3.11","MIT","https://github.com/souporserious/react-popper"
"react-portal@4.2.1","MIT","https://github.com/tajo/react-portal"
"react-query@3.13.12","MIT","https://github.com/tannerlinsley/react-query"
"react-redux@7.2.3","MIT","https://github.com/reduxjs/react-redux"
"react-router-dom@5.2.0","MIT","https://github.com/ReactTraining/react-router"
"react-router@5.2.0","MIT","https://github.com/ReactTraining/react-router"
"react-select@4.3.0","MIT","https://github.com/JedWatson/react-select/tree/master/packages/react-select"
"react-side-effect@2.1.1","MIT","https://github.com/gaearon/react-side-effect"
"react-tooltip@4.2.17","MIT","https://github.com/wwayne/react-tooltip"
"react-tooltip@4.2.18","MIT","https://github.com/wwayne/react-tooltip"
"react-transition-group@2.9.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react-transition-group@4.4.1","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react-virtualized@9.22.3","MIT","https://github.com/bvaughn/react-virtualized"
"react-with-direction@1.3.1","MIT","https://github.com/airbnb/react-with-direction"
"react-with-styles-interface-css@6.0.0","MIT","airbnb/react-with-styles-interface-css/tree/master/packages/interface"
"react-with-styles@4.2.0","MIT","https://github.com/airbnb/react-with-styles"
"react@16.14.0","MIT","https://github.com/facebook/react"
"reactstrap@8.4.1","MIT","https://github.com/reactstrap/reactstrap"
"reactstrap@8.9.0","MIT","https://github.com/reactstrap/reactstrap"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp"
"readdirp@3.5.0","MIT","https://github.com/paulmillr/readdirp"
"recast@0.11.23","MIT","https://github.com/benjamn/recast"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"redis-commands@1.7.0","MIT","https://github.com/NodeRedis/redis-commands"
"redis-errors@1.2.0","MIT","https://github.com/NodeRedis/redis-errors"
"redis-parser@3.0.0","MIT","https://github.com/NodeRedis/node-redis-parser"
"redis@3.1.2","MIT","https://github.com/NodeRedis/node-redis"
"redux-immutable@4.0.0","BSD-3-Clause","https://github.com/gajus/redux-immutable"
"redux-saga@0.16.2","MIT","https://github.com/redux-saga/redux-saga"
"redux@4.1.0","MIT","https://github.com/reduxjs/redux"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys"
"regenerate-unicode-properties@8.2.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.13.7","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.14.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regexp-clone@1.0.0","MIT","https://github.com/aheckmann/regexp-clone"
"regexp.prototype.flags@1.3.1","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpu-core@4.7.1","MIT","https://github.com/mathiasbynens/regexpu-core"
"registry-auth-token@4.2.1","MIT","https://github.com/rexxars/registry-auth-token"
"registry-url@5.1.0","MIT","https://github.com/sindresorhus/registry-url"
"regjsgen@0.5.2","MIT","https://github.com/bnjmnt4n/regjsgen"
